encounter_id,user_id,starts_at,ends_at,platform,saw_verification_timestamp,start_veritifcation_timestamp,confirmed_selfie_timestamp,verification_confirmed_timestamp
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:10:30,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:12:02,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
Encounter:142683,User:475205,2020-08-13 0:32:20,2020-08-13 3:40:19,web,2020-08-13 2:01:41,2020-08-13 2:24:05,2020-08-13 2:24:53,2020-08-13 2:26:25
